创建为新数据集,样品 219 用户 Administrator 日期 星期六, 七月 21 2018
cm-1,%T
10000.00,0.89
9999.00,0.89
9998.00,0.89
9997.00,0.89
9996.00,0.89
9995.00,0.88
9994.00,0.88
9993.00,0.88
9992.00,0.88
9991.00,0.88
9990.00,0.88
9989.00,0.87
9988.00,0.87
9987.00,0.87
9986.00,0.87
9985.00,0.86
9984.00,0.86
9983.00,0.86
9982.00,0.85
9981.00,0.85
9980.00,0.85
9979.00,0.84
9978.00,0.84
9977.00,0.83
9976.00,0.83
9975.00,0.83
9974.00,0.83
9973.00,0.82
9972.00,0.82
9971.00,0.82
9970.00,0.82
9969.00,0.82
9968.00,0.83
9967.00,0.83
9966.00,0.83
9965.00,0.83
9964.00,0.84
9963.00,0.84
9962.00,0.85
9961.00,0.85
9960.00,0.85
9959.00,0.86
9958.00,0.86
9957.00,0.86
9956.00,0.87
9955.00,0.87
9954.00,0.87
9953.00,0.87
9952.00,0.87
9951.00,0.87
9950.00,0.87
9949.00,0.87
9948.00,0.87
9947.00,0.87
9946.00,0.87
9945.00,0.87
9944.00,0.87
9943.00,0.87
9942.00,0.87
9941.00,0.87
9940.00,0.87
9939.00,0.87
9938.00,0.87
9937.00,0.87
9936.00,0.87
9935.00,0.87
9934.00,0.87
9933.00,0.87
9932.00,0.88
9931.00,0.88
9930.00,0.88
9929.00,0.88
9928.00,0.88
9927.00,0.88
9926.00,0.88
9925.00,0.88
9924.00,0.89
9923.00,0.89
9922.00,0.89
9921.00,0.89
9920.00,0.89
9919.00,0.89
9918.00,0.89
9917.00,0.89
9916.00,0.89
9915.00,0.89
9914.00,0.89
9913.00,0.88
9912.00,0.88
9911.00,0.88
9910.00,0.88
9909.00,0.88
9908.00,0.87
9907.00,0.87
9906.00,0.87
9905.00,0.87
9904.00,0.87
9903.00,0.86
9902.00,0.86
9901.00,0.86
9900.00,0.86
9899.00,0.86
9898.00,0.85
9897.00,0.85
9896.00,0.85
9895.00,0.85
9894.00,0.85
9893.00,0.85
9892.00,0.85
9891.00,0.85
9890.00,0.84
9889.00,0.84
9888.00,0.84
9887.00,0.84
9886.00,0.84
9885.00,0.84
9884.00,0.85
9883.00,0.85
9882.00,0.85
9881.00,0.85
9880.00,0.85
9879.00,0.85
9878.00,0.85
9877.00,0.86
9876.00,0.86
9875.00,0.86
9874.00,0.86
9873.00,0.86
9872.00,0.86
9871.00,0.86
9870.00,0.86
9869.00,0.87
9868.00,0.87
9867.00,0.87
9866.00,0.87
9865.00,0.87
9864.00,0.86
9863.00,0.86
9862.00,0.86
9861.00,0.86
9860.00,0.86
9859.00,0.86
9858.00,0.86
9857.00,0.86
9856.00,0.86
9855.00,0.86
9854.00,0.85
9853.00,0.85
9852.00,0.85
9851.00,0.85
9850.00,0.85
9849.00,0.85
9848.00,0.85
9847.00,0.85
9846.00,0.85
9845.00,0.84
9844.00,0.84
9843.00,0.84
9842.00,0.84
9841.00,0.85
9840.00,0.85
9839.00,0.85
9838.00,0.85
9837.00,0.85
9836.00,0.85
9835.00,0.85
9834.00,0.85
9833.00,0.85
9832.00,0.85
9831.00,0.85
9830.00,0.85
9829.00,0.85
9828.00,0.85
9827.00,0.85
9826.00,0.85
9825.00,0.86
9824.00,0.86
9823.00,0.86
9822.00,0.86
9821.00,0.86
9820.00,0.86
9819.00,0.86
9818.00,0.86
9817.00,0.86
9816.00,0.86
9815.00,0.86
9814.00,0.86
9813.00,0.86
9812.00,0.86
9811.00,0.86
9810.00,0.86
9809.00,0.85
9808.00,0.85
9807.00,0.85
9806.00,0.85
9805.00,0.84
9804.00,0.84
9803.00,0.84
9802.00,0.84
9801.00,0.84
9800.00,0.84
9799.00,0.83
9798.00,0.83
9797.00,0.83
9796.00,0.83
9795.00,0.83
9794.00,0.83
9793.00,0.83
9792.00,0.83
9791.00,0.83
9790.00,0.83
9789.00,0.83
9788.00,0.83
9787.00,0.83
9786.00,0.83
9785.00,0.83
9784.00,0.84
9783.00,0.84
9782.00,0.84
9781.00,0.84
9780.00,0.84
9779.00,0.84
9778.00,0.84
9777.00,0.84
9776.00,0.84
9775.00,0.84
9774.00,0.84
9773.00,0.84
9772.00,0.84
9771.00,0.84
9770.00,0.84
9769.00,0.84
9768.00,0.84
9767.00,0.84
9766.00,0.84
9765.00,0.83
9764.00,0.83
9763.00,0.83
9762.00,0.83
9761.00,0.83
9760.00,0.83
9759.00,0.83
9758.00,0.83
9757.00,0.83
9756.00,0.83
9755.00,0.83
9754.00,0.83
9753.00,0.83
9752.00,0.83
9751.00,0.83
9750.00,0.83
9749.00,0.83
9748.00,0.83
9747.00,0.83
9746.00,0.83
9745.00,0.83
9744.00,0.83
9743.00,0.83
9742.00,0.83
9741.00,0.83
9740.00,0.83
9739.00,0.83
9738.00,0.83
9737.00,0.83
9736.00,0.83
9735.00,0.83
9734.00,0.83
9733.00,0.83
9732.00,0.83
9731.00,0.83
9730.00,0.83
9729.00,0.83
9728.00,0.83
9727.00,0.84
9726.00,0.84
9725.00,0.84
9724.00,0.84
9723.00,0.84
9722.00,0.84
9721.00,0.84
9720.00,0.85
9719.00,0.85
9718.00,0.85
9717.00,0.85
9716.00,0.85
9715.00,0.85
9714.00,0.85
9713.00,0.86
9712.00,0.86
9711.00,0.86
9710.00,0.86
9709.00,0.86
9708.00,0.86
9707.00,0.87
9706.00,0.87
9705.00,0.87
9704.00,0.87
9703.00,0.87
9702.00,0.88
9701.00,0.88
9700.00,0.88
9699.00,0.88
9698.00,0.88
9697.00,0.88
9696.00,0.88
9695.00,0.88
9694.00,0.88
9693.00,0.88
9692.00,0.88
9691.00,0.88
9690.00,0.88
9689.00,0.88
9688.00,0.88
9687.00,0.87
9686.00,0.87
9685.00,0.87
9684.00,0.87
9683.00,0.86
9682.00,0.86
9681.00,0.86
9680.00,0.86
9679.00,0.85
9678.00,0.85
9677.00,0.85
9676.00,0.85
9675.00,0.85
9674.00,0.85
9673.00,0.85
9672.00,0.85
9671.00,0.85
9670.00,0.85
9669.00,0.85
9668.00,0.85
9667.00,0.85
9666.00,0.85
9665.00,0.85
9664.00,0.85
9663.00,0.85
9662.00,0.85
9661.00,0.85
9660.00,0.86
9659.00,0.86
9658.00,0.86
9657.00,0.86
9656.00,0.86
9655.00,0.86
9654.00,0.86
9653.00,0.86
9652.00,0.86
9651.00,0.86
9650.00,0.86
9649.00,0.86
9648.00,0.86
9647.00,0.86
9646.00,0.86
9645.00,0.86
9644.00,0.86
9643.00,0.86
9642.00,0.86
9641.00,0.86
9640.00,0.86
9639.00,0.86
9638.00,0.86
9637.00,0.85
9636.00,0.85
9635.00,0.85
9634.00,0.85
9633.00,0.85
9632.00,0.85
9631.00,0.85
9630.00,0.85
9629.00,0.85
9628.00,0.85
9627.00,0.85
9626.00,0.85
9625.00,0.85
9624.00,0.85
9623.00,0.85
9622.00,0.85
9621.00,0.85
9620.00,0.86
9619.00,0.86
9618.00,0.86
9617.00,0.86
9616.00,0.86
9615.00,0.86
9614.00,0.86
9613.00,0.87
9612.00,0.87
9611.00,0.87
9610.00,0.87
9609.00,0.87
9608.00,0.87
9607.00,0.87
9606.00,0.87
9605.00,0.87
9604.00,0.86
9603.00,0.86
9602.00,0.86
9601.00,0.86
9600.00,0.86
9599.00,0.86
9598.00,0.85
9597.00,0.85
9596.00,0.85
9595.00,0.85
9594.00,0.85
9593.00,0.84
9592.00,0.84
9591.00,0.84
9590.00,0.84
9589.00,0.84
9588.00,0.84
9587.00,0.84
9586.00,0.84
9585.00,0.84
9584.00,0.84
9583.00,0.84
9582.00,0.84
9581.00,0.84
9580.00,0.85
9579.00,0.85
9578.00,0.85
9577.00,0.86
9576.00,0.86
9575.00,0.86
9574.00,0.87
9573.00,0.87
9572.00,0.87
9571.00,0.88
9570.00,0.88
9569.00,0.88
9568.00,0.88
9567.00,0.88
9566.00,0.88
9565.00,0.89
9564.00,0.88
9563.00,0.88
9562.00,0.88
9561.00,0.88
9560.00,0.88
9559.00,0.88
9558.00,0.88
9557.00,0.88
9556.00,0.88
9555.00,0.87
9554.00,0.87
9553.00,0.87
9552.00,0.87
9551.00,0.87
9550.00,0.87
9549.00,0.87
9548.00,0.87
9547.00,0.87
9546.00,0.87
9545.00,0.87
9544.00,0.87
9543.00,0.87
9542.00,0.87
9541.00,0.87
9540.00,0.87
9539.00,0.87
9538.00,0.87
9537.00,0.87
9536.00,0.87
9535.00,0.87
9534.00,0.86
9533.00,0.86
9532.00,0.86
9531.00,0.86
9530.00,0.86
9529.00,0.86
9528.00,0.86
9527.00,0.86
9526.00,0.86
9525.00,0.86
9524.00,0.86
9523.00,0.85
9522.00,0.85
9521.00,0.85
9520.00,0.85
9519.00,0.85
9518.00,0.85
9517.00,0.85
9516.00,0.85
9515.00,0.86
9514.00,0.86
9513.00,0.86
9512.00,0.86
9511.00,0.86
9510.00,0.86
9509.00,0.86
9508.00,0.87
9507.00,0.87
9506.00,0.87
9505.00,0.87
9504.00,0.87
9503.00,0.87
9502.00,0.87
9501.00,0.87
9500.00,0.87
9499.00,0.88
9498.00,0.88
9497.00,0.88
9496.00,0.88
9495.00,0.87
9494.00,0.87
9493.00,0.87
9492.00,0.87
9491.00,0.87
9490.00,0.87
9489.00,0.87
